,fuzzer,edge,fuzzer_combination,benchmark
5083,fairfuzz-0,9013-9021,fca,cflow
5087,fairfuzz-0,902-906,fca,cflow
5091,fairfuzz-0,9021-9025,fca,cflow
5095,fairfuzz-0,9031-9039,fca,cflow
5099,fairfuzz-0,9039-9043,fca,cflow
5103,fairfuzz-0,9052-9060,fca,cflow
5107,fairfuzz-0,906-920,fca,cflow
5111,fairfuzz-0,9060-9066,fca,cflow
5115,fairfuzz-0,9074-9082,fca,cflow
5119,fairfuzz-0,9082-9087,fca,cflow
5124,fairfuzz-0,9096-9099,fca,cflow
5128,fairfuzz-0,9099-9107,fca,cflow
5132,fairfuzz-0,9099-9111,fca,cflow
5136,fairfuzz-0,9107-9111,fca,cflow
5140,fairfuzz-0,9111-9117,fca,cflow
5144,fairfuzz-0,9117-9125,fca,cflow
5150,fairfuzz-0,9125-9129,fca,cflow
5156,fairfuzz-0,9136-9139,fca,cflow
5160,fairfuzz-0,9136-9157,fca,cflow
5164,fairfuzz-0,9139-9147,fca,cflow
5168,fairfuzz-0,9139-9151,fca,cflow
5172,fairfuzz-0,9147-9151,fca,cflow
5176,fairfuzz-0,9151-9157,fca,cflow
5180,fairfuzz-0,9157-9165,fca,cflow
5183,fairfuzz-0,9157-9169,fca,cflow
5187,fairfuzz-0,9165-9169,fca,cflow
5191,fairfuzz-0,9169-9227,fca,cflow
5195,fairfuzz-0,9176-9184,fca,cflow
5198,fairfuzz-0,9176-9188,fca,cflow
5202,fairfuzz-0,9184-9188,fca,cflow
5206,fairfuzz-0,9188-9205,fca,cflow
5209,fairfuzz-0,9188-9210,fca,cflow
5213,fairfuzz-0,920-2468,fca,cflow
5217,fairfuzz-0,9205-9210,fca,cflow
5221,fairfuzz-0,9210-9227,fca,cflow
5224,fairfuzz-0,9219-9227,fca,cflow
5227,fairfuzz-0,923-927,fca,cflow
5233,fairfuzz-0,9241-9249,fca,cflow
5237,fairfuzz-0,9241-9255,fca,cflow
5241,fairfuzz-0,9241-9259,fca,cflow
5245,fairfuzz-0,9241-9263,fca,cflow
5249,fairfuzz-0,9241-9267,fca,cflow
5253,fairfuzz-0,9241-9271,fca,cflow
5257,fairfuzz-0,9241-9275,fca,cflow
5264,fairfuzz-0,9249-9285,fca,cflow
5268,fairfuzz-0,9255-9285,fca,cflow
5272,fairfuzz-0,9259-9285,fca,cflow
5276,fairfuzz-0,9263-9285,fca,cflow
5280,fairfuzz-0,9267-9285,fca,cflow
5283,fairfuzz-0,927-941,fca,cflow
5287,fairfuzz-0,9271-9285,fca,cflow
5291,fairfuzz-0,9275-9285,fca,cflow
5295,fairfuzz-0,9281-9285,fca,cflow
5302,fairfuzz-0,9403-9411,fca,cflow
5306,fairfuzz-0,941-2468,fca,cflow
5310,fairfuzz-0,9411-9415,fca,cflow
5314,fairfuzz-0,944-948,fca,cflow
5318,fairfuzz-0,948-962,fca,cflow
5322,fairfuzz-0,9532-9593,fca,cflow
5325,fairfuzz-0,9546-9550,fca,cflow
5328,fairfuzz-0,9546-9553,fca,cflow
5332,fairfuzz-0,9546-9589,fca,cflow
5335,fairfuzz-0,9550-9566,fca,cflow
5338,fairfuzz-0,9553-9566,fca,cflow
5341,fairfuzz-0,9566-9573,fca,cflow
5345,fairfuzz-0,9573-9583,fca,cflow
5349,fairfuzz-0,9597-9611,fca,cflow
5352,fairfuzz-0,9597-9639,fca,cflow
5355,fairfuzz-0,962-2468,fca,cflow
5359,fairfuzz-0,9620-9625,fca,cflow
5361,fairfuzz-0,9625-9636,fca,cflow
5365,fairfuzz-0,9639-9649,fca,cflow
5370,fairfuzz-0,965-969,fca,cflow
5375,fairfuzz-0,969-983,fca,cflow
5380,fairfuzz-0,9780-9785,fca,cflow
5384,fairfuzz-0,9780-9787,fca,cflow
5387,fairfuzz-0,9780-9802,fca,cflow
5389,fairfuzz-0,9780-9823,fca,cflow
5392,fairfuzz-0,9780-9838,fca,cflow
5395,fairfuzz-0,9785-9787,fca,cflow
5399,fairfuzz-0,9785-9838,fca,cflow
5403,fairfuzz-0,9787-9789,fca,cflow
5411,fairfuzz-0,9796-9776,fca,cflow
5414,fairfuzz-0,9802-9838,fca,cflow
5418,fairfuzz-0,9807-9820,fca,cflow
5422,fairfuzz-0,9812-9817,fca,cflow
5426,fairfuzz-0,9817-9820,fca,cflow
5430,fairfuzz-0,9823-9838,fca,cflow
5434,fairfuzz-0,983-2468,fca,cflow
5440,fairfuzz-0,986-990,fca,cflow
5444,fairfuzz-0,9861-9869,fca,cflow
5447,fairfuzz-0,9866-9869,fca,cflow
5452,fairfuzz-0,9897-10016,fca,cflow
5456,fairfuzz-0,9897-10101,fca,cflow
5460,fairfuzz-0,9897-9900,fca,cflow
5464,fairfuzz-0,990-1004,fca,cflow
5468,fairfuzz-0,9900-9897,fca,cflow
5472,fairfuzz-0,9903-9907,fca,cflow
5476,fairfuzz-0,9907-9914,fca,cflow
5479,fairfuzz-0,9914-9924,fca,cflow
5482,fairfuzz-0,9924-9932,fca,cflow
5484,fairfuzz-0,9932-9938,fca,cflow
5488,fairfuzz-0,9938-9955,fca,cflow
5492,fairfuzz-0,9955-9963,fca,cflow
5496,fairfuzz-0,9963-9976,fca,cflow
5499,fairfuzz-0,9976-9991,fca,cflow
5503,fairfuzz-0,9991-10030,fca,cflow
2754,mopt-0,10021-10030,fca,cflow
2758,mopt-0,1004-2468,fca,cflow
2760,mopt-0,10040-10054,fca,cflow
2762,mopt-0,10046-10101,fca,cflow
2772,mopt-0,1007-1011,fca,cflow
2777,mopt-0,10081-10040,fca,cflow
2779,mopt-0,10086-10101,fca,cflow
2783,mopt-0,10104-10112,fca,cflow
2786,mopt-0,10108-10116,fca,cflow
2789,mopt-0,1011-1025,fca,cflow
2793,mopt-0,10112-10116,fca,cflow
2797,mopt-0,10112-10222,fca,cflow
2801,mopt-0,10116-10119,fca,cflow
2804,mopt-0,10119-10127,fca,cflow
2807,mopt-0,10119-10157,fca,cflow
2811,mopt-0,10127-10132,fca,cflow
2815,mopt-0,10127-10135,fca,cflow
2819,mopt-0,10127-10138,fca,cflow
2823,mopt-0,10127-10142,fca,cflow
2827,mopt-0,10127-10147,fca,cflow
2831,mopt-0,10132-10138,fca,cflow
2835,mopt-0,10135-10142,fca,cflow
2838,mopt-0,10138-10147,fca,cflow
2842,mopt-0,10142-10147,fca,cflow
2846,mopt-0,10142-10153,fca,cflow
2850,mopt-0,10147-10127,fca,cflow
2854,mopt-0,10147-10157,fca,cflow
2858,mopt-0,10153-10168,fca,cflow
2862,mopt-0,10157-10222,fca,cflow
2865,mopt-0,10168-10222,fca,cflow
2868,mopt-0,1025-2468,fca,cflow
2873,mopt-0,1028-1032,fca,cflow
2876,mopt-0,10289-10298,fca,cflow
2879,mopt-0,10289-10306,fca,cflow
2882,mopt-0,10289-10317,fca,cflow
2885,mopt-0,10289-10320,fca,cflow
2892,mopt-0,10306-10325,fca,cflow
2898,mopt-0,1032-1046,fca,cflow
2903,mopt-0,10331-10367,fca,cflow
2907,mopt-0,10331-10500,fca,cflow
2910,mopt-0,10350-10361,fca,cflow
2912,mopt-0,10364-10503,fca,cflow
2916,mopt-0,10367-10508,fca,cflow
2922,mopt-0,10404-10404,fca,cflow
2926,mopt-0,10415-10421,fca,cflow
2930,mopt-0,10421-10503,fca,cflow
2938,mopt-0,10459-10503,fca,cflow
2942,mopt-0,1046-2468,fca,cflow
2945,mopt-0,10480-10491,fca,cflow
2947,mopt-0,1049-1053,fca,cflow
2952,mopt-0,10500-10503,fca,cflow
2958,mopt-0,1053-1067,fca,cflow
2962,mopt-0,10542-10553,fca,cflow
2968,mopt-0,10542-10564,fca,cflow
2970,mopt-0,10542-10574,fca,cflow
2972,mopt-0,10542-10616,fca,cflow
2976,mopt-0,10553-10631,fca,cflow
2980,mopt-0,10564-10631,fca,cflow
2984,mopt-0,10616-10638,fca,cflow
2987,mopt-0,10645-10688,fca,cflow
2991,mopt-0,10660-10664,fca,cflow
2994,mopt-0,10660-10688,fca,cflow
2998,mopt-0,1067-2468,fca,cflow
3001,mopt-0,10675-10688,fca,cflow
3002,mopt-0,10693-10700,fca,cflow
3005,mopt-0,1070-1074,fca,cflow
3008,mopt-0,10704-10715,fca,cflow
3016,mopt-0,10741-10754,fca,cflow
3020,mopt-0,10754-10741,fca,cflow
3024,mopt-0,10754-10760,fca,cflow
3033,mopt-0,10813-10815,fca,cflow
3036,mopt-0,10815-10904,fca,cflow
3041,mopt-0,1088-2468,fca,cflow
3043,mopt-0,10901-10904,fca,cflow
3044,mopt-0,10904-10810,fca,cflow
3049,mopt-0,1091-1095,fca,cflow
3054,mopt-0,10949-10956,fca,cflow
3057,mopt-0,1095-1109,fca,cflow
3060,mopt-0,10953-10956,fca,cflow
3063,mopt-0,10963-10985,fca,cflow
3066,mopt-0,10968-10975,fca,cflow
3070,mopt-0,10971-10978,fca,cflow
3076,mopt-0,10985-10993,fca,cflow
3080,mopt-0,10989-10993,fca,cflow
3084,mopt-0,10993-11116,fca,cflow
3088,mopt-0,11004-11011,fca,cflow
3092,mopt-0,11004-11017,fca,cflow
3097,mopt-0,11017-11004,fca,cflow
3101,mopt-0,11017-11023,fca,cflow
3107,mopt-0,11033-11037,fca,cflow
3109,mopt-0,11033-11050,fca,cflow
3113,mopt-0,11037-11045,fca,cflow
3117,mopt-0,11037-11050,fca,cflow
3121,mopt-0,11045-11076,fca,cflow
3125,mopt-0,11050-11058,fca,cflow
3131,mopt-0,11058-11069,fca,cflow
3137,mopt-0,1109-2468,fca,cflow
3140,mopt-0,1112-1116,fca,cflow
3144,mopt-0,11138-11147,fca,cflow
3147,mopt-0,11138-11301,fca,cflow
3151,mopt-0,11147-11153,fca,cflow
3156,mopt-0,11147-11281,fca,cflow
3160,mopt-0,11153-11162,fca,cflow
3164,mopt-0,1116-1130,fca,cflow
3168,mopt-0,11162-11167,fca,cflow
3172,mopt-0,11167-11178,fca,cflow
3176,mopt-0,11178-11301,fca,cflow
3179,mopt-0,11183-11192,fca,cflow
3184,mopt-0,11220-11281,fca,cflow
3188,mopt-0,11225-11229,fca,cflow
3192,mopt-0,11225-11253,fca,cflow
3196,mopt-0,11229-11234,fca,cflow
3200,mopt-0,11234-11240,fca,cflow
3204,mopt-0,11240-11247,fca,cflow
3208,mopt-0,11247-11234,fca,cflow
3212,mopt-0,11247-11295,fca,cflow
3216,mopt-0,11253-11262,fca,cflow
3220,mopt-0,11262-11267,fca,cflow
3223,mopt-0,11267-11278,fca,cflow
3227,mopt-0,11278-11295,fca,cflow
3231,mopt-0,11281-11286,fca,cflow
3235,mopt-0,11286-11301,fca,cflow
3242,mopt-0,1130-2468,fca,cflow
3246,mopt-0,11314-11341,fca,cflow
3249,mopt-0,11326-11341,fca,cflow
3251,mopt-0,1133-1137,fca,cflow
3252,mopt-0,1137-1151,fca,cflow
3258,mopt-0,11411-11388,fca,cflow
3262,mopt-0,11485-11618,fca,cflow
3267,mopt-0,11501-11553,fca,cflow
3271,mopt-0,11506-11518,fca,cflow
3274,mopt-0,1151-2468,fca,cflow
3278,mopt-0,11537-11550,fca,cflow
3282,mopt-0,11550-11608,fca,cflow
3286,mopt-0,11553-11561,fca,cflow
3288,mopt-0,11561-11563,fca,cflow
3292,mopt-0,11563-11568,fca,cflow
3294,mopt-0,11563-11572,fca,cflow
3297,mopt-0,11563-11577,fca,cflow
3301,mopt-0,11568-11577,fca,cflow
3305,mopt-0,11572-11577,fca,cflow
3309,mopt-0,11572-11583,fca,cflow
3316,mopt-0,11577-11583,fca,cflow
3320,mopt-0,11583-11592,fca,cflow
3327,mopt-0,11597-11608,fca,cflow
3331,mopt-0,11612-11618,fca,cflow
3334,mopt-0,11618-11633,fca,cflow
3338,mopt-0,11638-11716,fca,cflow
3344,mopt-0,11645-11653,fca,cflow
3347,mopt-0,11653-11661,fca,cflow
3350,mopt-0,11661-11666,fca,cflow
3356,mopt-0,11677-11682,fca,cflow
3363,mopt-0,11677-11714,fca,cflow
3367,mopt-0,11677-11716,fca,cflow
3370,mopt-0,11682-11691,fca,cflow
3377,mopt-0,11696-11707,fca,cflow
3381,mopt-0,11707-11714,fca,cflow
3386,mopt-0,1172-2468,fca,cflow
3390,mopt-0,11721-11730,fca,cflow
3396,mopt-0,11730-11737,fca,cflow
3400,mopt-0,11730-11742,fca,cflow
3404,mopt-0,11737-11742,fca,cflow
3408,mopt-0,11737-11753,fca,cflow
3412,mopt-0,11742-11730,fca,cflow
3416,mopt-0,11742-11748,fca,cflow
3418,mopt-0,11748-11753,fca,cflow
3421,mopt-0,1193-2468,fca,cflow
3425,mopt-0,1200-1214,fca,cflow
3428,mopt-0,1214-2468,fca,cflow
3431,mopt-0,1217-1221,fca,cflow
3435,mopt-0,1221-1235,fca,cflow
3439,mopt-0,1235-2468,fca,cflow
3443,mopt-0,1238-1242,fca,cflow
3447,mopt-0,1242-1256,fca,cflow
3451,mopt-0,12466-12475,fca,cflow
3454,mopt-0,12471-12475,fca,cflow
3460,mopt-0,125-168,fca,cflow
3463,mopt-0,12531-12538,fca,cflow
3465,mopt-0,12538-12543,fca,cflow
3472,mopt-0,12558-12566,fca,cflow
3476,mopt-0,1256-2468,fca,cflow
3480,mopt-0,12566-12575,fca,cflow
3482,mopt-0,1259-1263,fca,cflow
3486,mopt-0,12617-12675,fca,cflow
3490,mopt-0,12619-12626,fca,cflow
3495,mopt-0,12626-12632,fca,cflow
3498,mopt-0,1263-1277,fca,cflow
3500,mopt-0,12638-12675,fca,cflow
3513,mopt-0,12799-12806,fca,cflow
3516,mopt-0,1280-1284,fca,cflow
3520,mopt-0,12806-12799,fca,cflow
3523,mopt-0,12806-12812,fca,cflow
3525,mopt-0,12812-12830,fca,cflow
3532,mopt-0,12830-12901,fca,cflow
3535,mopt-0,12837-12847,fca,cflow
3538,mopt-0,1284-1298,fca,cflow
3542,mopt-0,12847-12901,fca,cflow
3547,mopt-0,12872-12865,fca,cflow
3549,mopt-0,12878-12893,fca,cflow
3559,mopt-0,12906-12989,fca,cflow
3560,mopt-0,12918-12931,fca,cflow
3563,mopt-0,12938-12931,fca,cflow
3570,mopt-0,12962-12989,fca,cflow
3575,mopt-0,1298-2468,fca,cflow
3579,mopt-0,12995-13007,fca,cflow
3583,mopt-0,13007-13019,fca,cflow
3587,mopt-0,1301-1305,fca,cflow
3590,mopt-0,13019-13026,fca,cflow
3594,mopt-0,13026-13019,fca,cflow
3598,mopt-0,13026-13032,fca,cflow
3602,mopt-0,13032-13047,fca,cflow
3606,mopt-0,13047-13050,fca,cflow
3609,mopt-0,1305-1319,fca,cflow
3617,mopt-0,13156-13181,fca,cflow
3619,mopt-0,13168-13181,fca,cflow
3620,mopt-0,1319-2468,fca,cflow
3621,mopt-0,13198-13202,fca,cflow
3624,mopt-0,13209-13212,fca,cflow
3626,mopt-0,13212-13212,fca,cflow
3628,mopt-0,13212-13231,fca,cflow
3631,mopt-0,1322-1326,fca,cflow
3636,mopt-0,1326-1340,fca,cflow
3640,mopt-0,13262-13347,fca,cflow
3643,mopt-0,13268-13347,fca,cflow
3644,mopt-0,13274-13280,fca,cflow
3647,mopt-0,13274-13347,fca,cflow
3650,mopt-0,13280-13289,fca,cflow
3655,mopt-0,13296-13289,fca,cflow
3661,mopt-0,13327-13337,fca,cflow
3664,mopt-0,13366-13404,fca,cflow
3668,mopt-0,13383-13398,fca,cflow
3676,mopt-0,1340-2468,fca,cflow
3680,mopt-0,1343-1347,fca,cflow
3684,mopt-0,1347-1361,fca,cflow
3688,mopt-0,1361-2468,fca,cflow
3691,mopt-0,1382-2468,fca,cflow
3695,mopt-0,1385-1389,fca,cflow
3699,mopt-0,1389-1403,fca,cflow
3701,mopt-0,139-147,fca,cflow
3704,mopt-0,1403-2468,fca,cflow
3708,mopt-0,1406-1410,fca,cflow
3712,mopt-0,1410-2468,fca,cflow
3719,mopt-0,1463-1474,fca,cflow
3723,mopt-0,1474-1478,fca,cflow
3727,mopt-0,1478-1496,fca,cflow
3731,mopt-0,1543-1569,fca,cflow
3735,mopt-0,1569-1573,fca,cflow
3739,mopt-0,1610-1614,fca,cflow
3743,mopt-0,1614-1628,fca,cflow
3747,mopt-0,1628-1639,fca,cflow
3751,mopt-0,1628-1643,fca,cflow
3755,mopt-0,1639-1643,fca,cflow
3759,mopt-0,1643-1661,fca,cflow
3763,mopt-0,1661-2468,fca,cflow
3771,mopt-0,1723-1737,fca,cflow
3773,mopt-0,1737-341,fca,cflow
3779,mopt-0,1763-1767,fca,cflow
3783,mopt-0,1767-1781,fca,cflow
3787,mopt-0,1781-341,fca,cflow
3791,mopt-0,1807-1811,fca,cflow
3795,mopt-0,1811-341,fca,cflow
3799,mopt-0,1825-1829,fca,cflow
3803,mopt-0,1829-1843,fca,cflow
3806,mopt-0,1843-341,fca,cflow
3810,mopt-0,1848-1852,fca,cflow
3814,mopt-0,1852-1866,fca,cflow
3818,mopt-0,1866-341,fca,cflow
3821,mopt-0,2-69,fca,cflow
3824,mopt-0,2010-2015,fca,cflow
3828,mopt-0,2015-2028,fca,cflow
3832,mopt-0,2028-341,fca,cflow
3838,mopt-0,2058-2067,fca,cflow
3844,mopt-0,2089-2097,fca,cflow
3848,mopt-0,2089-2102,fca,cflow
3852,mopt-0,2097-2102,fca,cflow
3856,mopt-0,2102-2115,fca,cflow
3864,mopt-0,2115-2158,fca,cflow
3866,mopt-0,2129-2137,fca,cflow
3870,mopt-0,2129-2144,fca,cflow
3874,mopt-0,2137-2144,fca,cflow
3877,mopt-0,2144-2158,fca,cflow
3881,mopt-0,2158-2089,fca,cflow
3886,mopt-0,2169-2172,fca,cflow
3888,mopt-0,2172-2184,fca,cflow
3892,mopt-0,2172-2188,fca,cflow
3896,mopt-0,2184-2188,fca,cflow
3898,mopt-0,2188-2201,fca,cflow
3902,mopt-0,2188-2217,fca,cflow
3905,mopt-0,2201-2201,fca,cflow
3909,mopt-0,2201-2217,fca,cflow
3911,mopt-0,2217-2229,fca,cflow
3915,mopt-0,2217-2367,fca,cflow
3919,mopt-0,2229-91,fca,cflow
3921,mopt-0,2237-2346,fca,cflow
3925,mopt-0,2240-2266,fca,cflow
3927,mopt-0,2266-2274,fca,cflow
3931,mopt-0,2266-2279,fca,cflow
3937,mopt-0,2279-2288,fca,cflow
3941,mopt-0,2279-2292,fca,cflow
3945,mopt-0,2288-2292,fca,cflow
3950,mopt-0,2292-2335,fca,cflow
3953,mopt-0,2306-2314,fca,cflow
3957,mopt-0,2306-2321,fca,cflow
3961,mopt-0,2314-2321,fca,cflow
3965,mopt-0,2321-2335,fca,cflow
3968,mopt-0,2335-2266,fca,cflow
3971,mopt-0,2335-88,fca,cflow
3973,mopt-0,2346-2372,fca,cflow
3978,mopt-0,2372-2385,fca,cflow
3981,mopt-0,2380-2385,fca,cflow
3985,mopt-0,2385-2394,fca,cflow
3988,mopt-0,2385-2398,fca,cflow
3992,mopt-0,2394-2398,fca,cflow
3994,mopt-0,2398-2412,fca,cflow
3997,mopt-0,2398-2441,fca,cflow
4001,mopt-0,2412-2420,fca,cflow
4005,mopt-0,2412-2427,fca,cflow
4008,mopt-0,2420-2427,fca,cflow
4012,mopt-0,2441-2372,fca,cflow
4015,mopt-0,2441-290,fca,cflow
4018,mopt-0,2526-2538,fca,cflow
4022,mopt-0,26084-26087,fca,cflow
4030,mopt-0,2667-2675,fca,cflow
4034,mopt-0,2675-2683,fca,cflow
4037,mopt-0,2683-2675,fca,cflow
4041,mopt-0,2683-2692,fca,cflow
4045,mopt-0,2692-2696,fca,cflow
4049,mopt-0,2692-2701,fca,cflow
4052,mopt-0,2696-2701,fca,cflow
4058,mopt-0,2701-2836,fca,cflow
4062,mopt-0,2713-2717,fca,cflow
4066,mopt-0,2717-2726,fca,cflow
4069,mopt-0,2717-2733,fca,cflow
4073,mopt-0,2726-2717,fca,cflow
4077,mopt-0,2726-2833,fca,cflow
4081,mopt-0,2733-2738,fca,cflow
4084,mopt-0,2733-2836,fca,cflow
4087,mopt-0,2738-2744,fca,cflow
4091,mopt-0,2744-2751,fca,cflow
4095,mopt-0,2744-2755,fca,cflow
4101,mopt-0,2755-2776,fca,cflow
4105,mopt-0,2755-2780,fca,cflow
4109,mopt-0,2776-2780,fca,cflow
4113,mopt-0,2780-2793,fca,cflow
4116,mopt-0,2780-2797,fca,cflow
4120,mopt-0,2793-2797,fca,cflow
4124,mopt-0,2797-2814,fca,cflow
4129,mopt-0,280-1007,fca,cflow
4133,mopt-0,280-1028,fca,cflow
4137,mopt-0,280-1049,fca,cflow
4141,mopt-0,280-1070,fca,cflow
4145,mopt-0,280-1091,fca,cflow
4149,mopt-0,280-1112,fca,cflow
4154,mopt-0,280-1217,fca,cflow
4158,mopt-0,280-1238,fca,cflow
4163,mopt-0,280-1280,fca,cflow
4166,mopt-0,280-1301,fca,cflow
4169,mopt-0,280-1322,fca,cflow
4173,mopt-0,280-1343,fca,cflow
4177,mopt-0,280-1385,fca,cflow
4181,mopt-0,280-1406,fca,cflow
4186,mopt-0,280-1610,fca,cflow
4190,mopt-0,280-1719,fca,cflow
4194,mopt-0,280-1763,fca,cflow
4198,mopt-0,280-1807,fca,cflow
4202,mopt-0,280-1825,fca,cflow
4206,mopt-0,280-1848,fca,cflow
4210,mopt-0,280-2010,fca,cflow
4214,mopt-0,280-293,fca,cflow
4218,mopt-0,280-337,fca,cflow
4221,mopt-0,280-380,fca,cflow
4224,mopt-0,280-421,fca,cflow
4226,mopt-0,280-442,fca,cflow
4229,mopt-0,280-463,fca,cflow
4233,mopt-0,280-487,fca,cflow
4237,mopt-0,280-510,fca,cflow
4241,mopt-0,280-533,fca,cflow
4245,mopt-0,280-575,fca,cflow
4246,mopt-0,280-593,fca,cflow
4248,mopt-0,280-611,fca,cflow
4251,mopt-0,280-650,fca,cflow
4255,mopt-0,280-671,fca,cflow
4259,mopt-0,280-713,fca,cflow
4262,mopt-0,280-734,fca,cflow
4266,mopt-0,280-755,fca,cflow
4270,mopt-0,280-776,fca,cflow
4274,mopt-0,280-797,fca,cflow
4278,mopt-0,280-818,fca,cflow
4282,mopt-0,280-839,fca,cflow
4286,mopt-0,280-881,fca,cflow
4290,mopt-0,280-902,fca,cflow
4294,mopt-0,280-923,fca,cflow
4298,mopt-0,280-944,fca,cflow
4302,mopt-0,280-965,fca,cflow
4306,mopt-0,280-986,fca,cflow
4310,mopt-0,2814-2836,fca,cflow
4316,mopt-0,2833-2836,fca,cflow
4321,mopt-0,2836-2847,fca,cflow
4329,mopt-0,28648-28662,fca,cflow
4334,mopt-0,28662-28669,fca,cflow
4338,mopt-0,28669-28675,fca,cflow
4342,mopt-0,2874-2885,fca,cflow
4346,mopt-0,28769-28774,fca,cflow
4348,mopt-0,28774-28783,fca,cflow
4350,mopt-0,28783-28787,fca,cflow
4356,mopt-0,28796-29001,fca,cflow
4359,mopt-0,2885-2889,fca,cflow
4363,mopt-0,28885-28893,fca,cflow
4367,mopt-0,2889-2902,fca,cflow
4369,mopt-0,28893-28896,fca,cflow
4373,mopt-0,28896-28904,fca,cflow
4377,mopt-0,28904-28910,fca,cflow
4381,mopt-0,28904-28939,fca,cflow
4385,mopt-0,28910-28917,fca,cflow
4389,mopt-0,28917-28926,fca,cflow
4393,mopt-0,28926-28910,fca,cflow
4397,mopt-0,28926-28939,fca,cflow
4401,mopt-0,290-2367,fca,cflow
4405,mopt-0,2902-2906,fca,cflow
4409,mopt-0,293-297,fca,cflow
4413,mopt-0,297-311,fca,cflow
4417,mopt-0,29852-29859,fca,cflow
4420,mopt-0,29859-29872,fca,cflow
4421,mopt-0,2992-3001,fca,cflow
4424,mopt-0,3001-3012,fca,cflow
4427,mopt-0,3001-3121,fca,cflow
4428,mopt-0,30056-30064,fca,cflow
4431,mopt-0,3012-3023,fca,cflow
4435,mopt-0,3012-3121,fca,cflow
4438,mopt-0,30200-30216,fca,cflow
4442,mopt-0,3023-3034,fca,cflow
4446,mopt-0,3023-3095,fca,cflow
4450,mopt-0,3034-3037,fca,cflow
4454,mopt-0,3037-3037,fca,cflow
4458,mopt-0,3037-3095,fca,cflow
4462,mopt-0,3095-3099,fca,cflow
4466,mopt-0,3095-3118,fca,cflow
4470,mopt-0,3099-3099,fca,cflow
4473,mopt-0,3099-3118,fca,cflow
4477,mopt-0,311-341,fca,cflow
4481,mopt-0,3118-3121,fca,cflow
4485,mopt-0,3118-3246,fca,cflow
4490,mopt-0,3121-3153,fca,cflow
4494,mopt-0,3134-3134,fca,cflow
4496,mopt-0,3134-3153,fca,cflow
4500,mopt-0,3153-3159,fca,cflow
4504,mopt-0,3153-3246,fca,cflow
4508,mopt-0,3159-3159,fca,cflow
4512,mopt-0,3159-3246,fca,cflow
4515,mopt-0,316-320,fca,cflow
4518,mopt-0,320-334,fca,cflow
4521,mopt-0,32012-32049,fca,cflow
4525,mopt-0,32049-32065,fca,cflow
4529,mopt-0,32065-32070,fca,cflow
4532,mopt-0,32070-32080,fca,cflow
4536,mopt-0,32080-32107,fca,cflow
4539,mopt-0,32107-32115,fca,cflow
4543,mopt-0,32107-32141,fca,cflow
4547,mopt-0,32115-32136,fca,cflow
4551,mopt-0,32136-32141,fca,cflow
4554,mopt-0,3246-3249,fca,cflow
4558,mopt-0,3260-3269,fca,cflow
4562,mopt-0,3269-3285,fca,cflow
4566,mopt-0,3285-3305,fca,cflow
4570,mopt-0,3305-3321,fca,cflow
4573,mopt-0,337-343,fca,cflow
4583,mopt-0,3527-3535,fca,cflow
4593,mopt-0,380-384,fca,cflow
4596,mopt-0,384-341,fca,cflow
4600,mopt-0,416-341,fca,cflow
4602,mopt-0,439-341,fca,cflow
4605,mopt-0,442-446,fca,cflow
4608,mopt-0,446-460,fca,cflow
4611,mopt-0,460-341,fca,cflow
4615,mopt-0,463-467,fca,cflow
4619,mopt-0,467-481,fca,cflow
4624,mopt-0,4956-4968,fca,cflow
4625,mopt-0,4986-4996,fca,cflow
4627,mopt-0,505-341,fca,cflow
4631,mopt-0,510-514,fca,cflow
4635,mopt-0,514-528,fca,cflow
4639,mopt-0,528-341,fca,cflow
4643,mopt-0,533-537,fca,cflow
4647,mopt-0,537-551,fca,cflow
4651,mopt-0,5403-5607,fca,cflow
4657,mopt-0,5453-5466,fca,cflow
4660,mopt-0,5466-5483,fca,cflow
4664,mopt-0,5466-5567,fca,cflow
4667,mopt-0,5483-5493,fca,cflow
4671,mopt-0,5483-5540,fca,cflow
4675,mopt-0,5493-5496,fca,cflow
4678,mopt-0,5496-5496,fca,cflow
4682,mopt-0,5496-5540,fca,cflow
4688,mopt-0,5540-5544,fca,cflow
4692,mopt-0,5540-5564,fca,cflow
4695,mopt-0,5544-5564,fca,cflow
4699,mopt-0,5564-5567,fca,cflow
4703,mopt-0,5564-5586,fca,cflow
4710,mopt-0,5571-5571,fca,cflow
4713,mopt-0,561-341,fca,cflow
4717,mopt-0,5612-5627,fca,cflow
4720,mopt-0,5640-5645,fca,cflow
4727,mopt-0,5650-5655,fca,cflow
4731,mopt-0,5655-5659,fca,cflow
4734,mopt-0,5683-5690,fca,cflow
4737,mopt-0,575-579,fca,cflow
4741,mopt-0,579-2468,fca,cflow
4745,mopt-0,5831-5846,fca,cflow
4750,mopt-0,5861-5872,fca,cflow
4754,mopt-0,5861-5878,fca,cflow
4758,mopt-0,5872-5884,fca,cflow
4762,mopt-0,5878-5884,fca,cflow
4766,mopt-0,5884-5902,fca,cflow
4768,mopt-0,5910-5917,fca,cflow
4771,mopt-0,5917-5990,fca,cflow
4775,mopt-0,5941-5958,fca,cflow
4778,mopt-0,5962-5977,fca,cflow
4779,mopt-0,597-2468,fca,cflow
4781,mopt-0,5981-5930,fca,cflow
4785,mopt-0,6009-6028,fca,cflow
4788,mopt-0,6015-6028,fca,cflow
