,fuzzer,edge,fuzzer_combination,benchmark
1649,mopt-0,4646-4680,fca,libpng
1653,mopt-0,4646-4685,fca,libpng
1657,mopt-0,4646-4692,fca,libpng
1661,mopt-0,4646-4699,fca,libpng
1665,mopt-0,4646-4706,fca,libpng
1669,mopt-0,4646-4713,fca,libpng
1673,mopt-0,4646-4720,fca,libpng
1677,mopt-0,4646-4727,fca,libpng
1681,mopt-0,4646-4734,fca,libpng
1685,mopt-0,4646-4742,fca,libpng
1689,mopt-0,4646-4747,fca,libpng
1693,mopt-0,4646-4755,fca,libpng
1697,mopt-0,46462-46505,fca,libpng
1700,mopt-0,46505-46510,fca,libpng
1704,mopt-0,46505-46626,fca,libpng
1707,mopt-0,46510-46534,fca,libpng
1711,mopt-0,46510-46541,fca,libpng
1714,mopt-0,46534-46544,fca,libpng
1720,mopt-0,46544-46550,fca,libpng
1724,mopt-0,46544-46557,fca,libpng
1728,mopt-0,46550-46560,fca,libpng
1733,mopt-0,4656-4760,fca,libpng
1737,mopt-0,46560-46568,fca,libpng
1741,mopt-0,46560-46577,fca,libpng
1744,mopt-0,46568-46582,fca,libpng
1748,mopt-0,46577-46582,fca,libpng
1752,mopt-0,46582-46589,fca,libpng
1755,mopt-0,46589-46598,fca,libpng
1759,mopt-0,46598-46603,fca,libpng
1764,mopt-0,46603-46610,fca,libpng
1767,mopt-0,46610-46505,fca,libpng
1770,mopt-0,4662-4760,fca,libpng
1778,mopt-0,46667-46700,fca,libpng
1780,mopt-0,46673-46695,fca,libpng
1784,mopt-0,4668-4760,fca,libpng
1792,mopt-0,46703-46708,fca,libpng
1795,mopt-0,46703-46743,fca,libpng
1800,mopt-0,46738-46703,fca,libpng
1804,mopt-0,4674-4760,fca,libpng
1808,mopt-0,46749-46773,fca,libpng
1811,mopt-0,46773-46778,fca,libpng
1814,mopt-0,46773-46804,fca,libpng
1817,mopt-0,46778-46799,fca,libpng
1821,mopt-0,46799-46773,fca,libpng
1828,mopt-0,46845-46850,fca,libpng
1832,mopt-0,46845-46878,fca,libpng
1835,mopt-0,4685-4690,fca,libpng
1844,mopt-0,469-474,fca,libpng
1847,mopt-0,4690-4697,fca,libpng
1851,mopt-0,4692-4697,fca,libpng
1854,mopt-0,46933-46941,fca,libpng
1858,mopt-0,4697-4704,fca,libpng
1862,mopt-0,4699-4704,fca,libpng
1868,mopt-0,4704-4711,fca,libpng
1871,mopt-0,47054-47061,fca,libpng
1877,mopt-0,4706-4711,fca,libpng
1881,mopt-0,47074-47081,fca,libpng
1883,mopt-0,47074-47089,fca,libpng
1886,mopt-0,47081-47089,fca,libpng
1889,mopt-0,47089-47123,fca,libpng
1893,mopt-0,47091-47121,fca,libpng
1897,mopt-0,47098-47108,fca,libpng
1901,mopt-0,47098-47119,fca,libpng
1905,mopt-0,47108-47119,fca,libpng
1909,mopt-0,4711-4718,fca,libpng
1912,mopt-0,47119-47121,fca,libpng
1914,mopt-0,47121-47123,fca,libpng
1918,mopt-0,47127-47173,fca,libpng
1921,mopt-0,4713-4718,fca,libpng
1925,mopt-0,4718-4725,fca,libpng
1928,mopt-0,4720-4725,fca,libpng
1931,mopt-0,4725-4732,fca,libpng
1936,mopt-0,4727-4732,fca,libpng
1939,mopt-0,47284-47294,fca,libpng
1943,mopt-0,47294-47301,fca,libpng
1946,mopt-0,47301-47310,fca,libpng
1948,mopt-0,47310-47357,fca,libpng
1951,mopt-0,47312-47316,fca,libpng
1956,mopt-0,4732-4739,fca,libpng
1960,mopt-0,47332-47335,fca,libpng
1962,mopt-0,47335-47355,fca,libpng
1966,mopt-0,47337-47344,fca,libpng
1970,mopt-0,4734-4739,fca,libpng
1974,mopt-0,47344-47353,fca,libpng
1977,mopt-0,4739-4760,fca,libpng
1981,mopt-0,474-479,fca,libpng
1985,mopt-0,4742-4752,fca,libpng
1992,mopt-0,4747-4752,fca,libpng
1996,mopt-0,4752-4760,fca,libpng
2000,mopt-0,4755-4941,fca,libpng
2002,mopt-0,47554-47586,fca,libpng
2003,mopt-0,47568-47586,fca,libpng
2005,mopt-0,4760-4770,fca,libpng
2009,mopt-0,4760-4789,fca,libpng
2016,mopt-0,4760-4852,fca,libpng
2020,mopt-0,4760-4871,fca,libpng
2024,mopt-0,4760-4881,fca,libpng
2028,mopt-0,4760-4900,fca,libpng
2032,mopt-0,4760-4918,fca,libpng
2036,mopt-0,4760-4926,fca,libpng
2038,mopt-0,47696-47719,fca,libpng
2041,mopt-0,4770-4778,fca,libpng
2045,mopt-0,4770-4783,fca,libpng
2050,mopt-0,4778-4941,fca,libpng
2054,mopt-0,4783-4931,fca,libpng
2058,mopt-0,47853-47865,fca,libpng
2064,mopt-0,47865-47966,fca,libpng
2069,mopt-0,4789-4797,fca,libpng
2073,mopt-0,4789-4802,fca,libpng
2077,mopt-0,479-484,fca,libpng
2080,mopt-0,479-492,fca,libpng
2086,mopt-0,47966-47978,fca,libpng
2090,mopt-0,4797-4941,fca,libpng
2094,mopt-0,47978-47980,fca,libpng
2101,mopt-0,48000-48016,fca,libpng
2105,mopt-0,48000-48031,fca,libpng
2108,mopt-0,48016-48031,fca,libpng
2112,mopt-0,4802-4807,fca,libpng
2115,mopt-0,4802-4816,fca,libpng
2119,mopt-0,48031-48033,fca,libpng
2123,mopt-0,48066-48093,fca,libpng
2126,mopt-0,4807-4824,fca,libpng
2130,mopt-0,48093-48099,fca,libpng
2134,mopt-0,48101-48106,fca,libpng
2138,mopt-0,48118-48124,fca,libpng
2142,mopt-0,48124-48140,fca,libpng
2146,mopt-0,48124-48147,fca,libpng
2150,mopt-0,48147-48118,fca,libpng
2154,mopt-0,48149-48169,fca,libpng
2158,mopt-0,4816-4824,fca,libpng
2163,mopt-0,48196-48230,fca,libpng
2168,mopt-0,48230-48241,fca,libpng
2171,mopt-0,4824-4826,fca,libpng
2177,mopt-0,4826-4931,fca,libpng
2179,mopt-0,48261-48272,fca,libpng
2183,mopt-0,4828-4836,fca,libpng
2186,mopt-0,4828-4845,fca,libpng
2189,mopt-0,48280-48313,fca,libpng
2193,mopt-0,48304-48313,fca,libpng
2197,mopt-0,48313-48320,fca,libpng
2201,mopt-0,48322-48326,fca,libpng
2205,mopt-0,48326-48336,fca,libpng
2209,mopt-0,48326-48347,fca,libpng
2213,mopt-0,48347-48385,fca,libpng
2217,mopt-0,48357-48101,fca,libpng
2221,mopt-0,4836-4845,fca,libpng
2225,mopt-0,48361-48365,fca,libpng
2229,mopt-0,48365-48372,fca,libpng
2233,mopt-0,48365-48379,fca,libpng
2237,mopt-0,48379-48383,fca,libpng
2239,mopt-0,48383-48385,fca,libpng
2244,mopt-0,48402-48406,fca,libpng
2248,mopt-0,48406-48415,fca,libpng
2252,mopt-0,48406-48422,fca,libpng
2256,mopt-0,48422-48402,fca,libpng
2262,mopt-0,4852-4860,fca,libpng
2266,mopt-0,4852-4865,fca,libpng
2272,mopt-0,4860-4941,fca,libpng
2276,mopt-0,4865-4931,fca,libpng
2280,mopt-0,4871-4931,fca,libpng
2284,mopt-0,48718-48728,fca,libpng
2288,mopt-0,48728-48743,fca,libpng
2292,mopt-0,48747-48774,fca,libpng
2296,mopt-0,48774-48778,fca,libpng
2300,mopt-0,48774-48797,fca,libpng
2304,mopt-0,48778-48785,fca,libpng
2306,mopt-0,48785-48795,fca,libpng
2310,mopt-0,48795-48797,fca,libpng
2314,mopt-0,48797-48799,fca,libpng
2318,mopt-0,4881-4889,fca,libpng
2322,mopt-0,4881-4894,fca,libpng
2327,mopt-0,48832-48845,fca,libpng
2331,mopt-0,48845-48867,fca,libpng
2335,mopt-0,48876-48910,fca,libpng
2339,mopt-0,4889-4941,fca,libpng
2343,mopt-0,4894-4931,fca,libpng
2347,mopt-0,48942-48973,fca,libpng
2350,mopt-0,48952-48959,fca,libpng
2353,mopt-0,48952-48973,fca,libpng
2357,mopt-0,48966-48973,fca,libpng
2362,mopt-0,4900-4908,fca,libpng
2366,mopt-0,4900-4913,fca,libpng
2368,mopt-0,49023-49032,fca,libpng
2371,mopt-0,49038-49090,fca,libpng
2375,mopt-0,4908-4941,fca,libpng
2379,mopt-0,49090-49105,fca,libpng
2384,mopt-0,49105-49109,fca,libpng
2388,mopt-0,49109-49117,fca,libpng
2391,mopt-0,49117-49138,fca,libpng
2395,mopt-0,4913-4931,fca,libpng
2399,mopt-0,49138-49140,fca,libpng
2403,mopt-0,49140-49147,fca,libpng
2406,mopt-0,49147-49156,fca,libpng
2410,mopt-0,49160-49166,fca,libpng
2414,mopt-0,4918-4931,fca,libpng
2416,mopt-0,49181-49198,fca,libpng
2420,mopt-0,492-497,fca,libpng
2425,mopt-0,49205-49222,fca,libpng
2429,mopt-0,49222-49235,fca,libpng
2431,mopt-0,49239-49268,fca,libpng
2434,mopt-0,49239-49277,fca,libpng
2437,mopt-0,4926-4941,fca,libpng
2440,mopt-0,49277-49283,fca,libpng
2442,mopt-0,49290-49349,fca,libpng
2446,mopt-0,4931-4641,fca,libpng
2452,mopt-0,4939-4941,fca,libpng
2455,mopt-0,4965-4990,fca,libpng
2458,mopt-0,497-502,fca,libpng
2461,mopt-0,4990-4997,fca,libpng
2464,mopt-0,49940-49993,fca,libpng
2468,mopt-0,49988-49940,fca,libpng
2471,mopt-0,5-27,fca,libpng
2473,mopt-0,50009-50033,fca,libpng
2476,mopt-0,502-522,fca,libpng
2478,mopt-0,50248-51116,fca,libpng
2486,mopt-0,5039-5046,fca,libpng
2489,mopt-0,50540-50600,fca,libpng
2493,mopt-0,50604-50762,fca,libpng
2495,mopt-0,5071-5110,fca,libpng
2499,mopt-0,50715-50746,fca,libpng
2501,mopt-0,50746-50715,fca,libpng
2504,mopt-0,5075-5110,fca,libpng
2511,mopt-0,50769-50781,fca,libpng
2513,mopt-0,50781-50793,fca,libpng
2518,mopt-0,50802-50811,fca,libpng
2526,mopt-0,50833-50842,fca,libpng
2532,mopt-0,50868-50873,fca,libpng
2536,mopt-0,50873-50883,fca,libpng
2538,mopt-0,50883-50896,fca,libpng
2542,mopt-0,5089-5096,fca,libpng
2545,mopt-0,50896-50900,fca,libpng
2547,mopt-0,50900-50905,fca,libpng
2549,mopt-0,50900-50910,fca,libpng
2551,mopt-0,50905-51169,fca,libpng
2555,mopt-0,50910-50924,fca,libpng
2559,mopt-0,50924-50868,fca,libpng
2566,mopt-0,5096-5110,fca,libpng
2570,mopt-0,5103-5110,fca,libpng
2577,mopt-0,51273-51277,fca,libpng
2580,mopt-0,51277-51286,fca,libpng
2595,mopt-0,51330-51332,fca,libpng
2599,mopt-0,51332-51336,fca,libpng
2606,mopt-0,51407-51425,fca,libpng
2608,mopt-0,5142-5146,fca,libpng
2611,mopt-0,5142-5153,fca,libpng
2615,mopt-0,51425-51433,fca,libpng
2619,mopt-0,51433-51444,fca,libpng
2623,mopt-0,51433-51451,fca,libpng
2627,mopt-0,5146-5181,fca,libpng
2630,mopt-0,5153-5174,fca,libpng
2634,mopt-0,5160-5174,fca,libpng
2638,mopt-0,51667-51691,fca,libpng
2642,mopt-0,5167-5174,fca,libpng
2646,mopt-0,51691-51708,fca,libpng
2649,mopt-0,51708-51726,fca,libpng
2653,mopt-0,51726-51728,fca,libpng
2657,mopt-0,51728-51735,fca,libpng
2661,mopt-0,51728-51742,fca,libpng
2664,mopt-0,5174-5181,fca,libpng
2668,mopt-0,5174-5188,fca,libpng
2672,mopt-0,51742-51749,fca,libpng
2676,mopt-0,51742-51759,fca,libpng
2680,mopt-0,51749-51759,fca,libpng
2684,mopt-0,51759-51769,fca,libpng
2688,mopt-0,51759-51779,fca,libpng
2696,mopt-0,51796-51813,fca,libpng
2702,mopt-0,5181-5188,fca,libpng
2704,mopt-0,51813-51816,fca,libpng
2710,mopt-0,51821-51796,fca,libpng
2712,mopt-0,51826-51830,fca,libpng
2716,mopt-0,51826-51837,fca,libpng
2720,mopt-0,51830-51837,fca,libpng
2725,mopt-0,51837-52127,fca,libpng
2729,mopt-0,51843-51849,fca,libpng
2735,mopt-0,51849-52125,fca,libpng
2739,mopt-0,51855-51865,fca,libpng
2744,mopt-0,51865-51878,fca,libpng
2748,mopt-0,51865-52120,fca,libpng
2752,mopt-0,51878-51891,fca,libpng
2756,mopt-0,51878-52120,fca,libpng
2760,mopt-0,5188-5192,fca,libpng
2762,mopt-0,51891-51912,fca,libpng
2763,mopt-0,51912-51917,fca,libpng
2767,mopt-0,51912-51929,fca,libpng
2771,mopt-0,5192-5199,fca,libpng
2780,mopt-0,51932-51937,fca,libpng
2784,mopt-0,51937-51912,fca,libpng
2788,mopt-0,51948-51953,fca,libpng
2791,mopt-0,51948-51965,fca,libpng
2794,mopt-0,51953-51965,fca,libpng
2798,mopt-0,51965-51968,fca,libpng
2802,mopt-0,51965-51978,fca,libpng
2805,mopt-0,51968-51973,fca,libpng
2809,mopt-0,51973-51948,fca,libpng
2812,mopt-0,51978-51985,fca,libpng
2816,mopt-0,51978-52003,fca,libpng
2818,mopt-0,51985-51993,fca,libpng
2822,mopt-0,51985-52003,fca,libpng
2826,mopt-0,5199-5203,fca,libpng
2831,mopt-0,52003-52007,fca,libpng
2834,mopt-0,52003-52044,fca,libpng
2838,mopt-0,52007-52015,fca,libpng
2842,mopt-0,52007-52044,fca,libpng
2846,mopt-0,52015-52035,fca,libpng
2851,mopt-0,5203-5210,fca,libpng
2855,mopt-0,52035-52042,fca,libpng
2859,mopt-0,52042-52047,fca,libpng
2861,mopt-0,52044-52047,fca,libpng
2864,mopt-0,52047-52049,fca,libpng
2869,mopt-0,52049-52118,fca,libpng
2874,mopt-0,52053-52074,fca,libpng
2877,mopt-0,52067-52078,fca,libpng
2879,mopt-0,52078-52116,fca,libpng
2883,mopt-0,52116-52118,fca,libpng
2889,mopt-0,52120-52123,fca,libpng
2892,mopt-0,52123-52125,fca,libpng
2896,mopt-0,52125-52127,fca,libpng
2900,mopt-0,52127-52131,fca,libpng
2911,mopt-0,52194-52204,fca,libpng
2914,mopt-0,522-532,fca,libpng
2917,mopt-0,52222-52230,fca,libpng
2926,mopt-0,52273-52297,fca,libpng
2929,mopt-0,5232-5236,fca,libpng
2931,mopt-0,52324-52333,fca,libpng
2936,mopt-0,52340-52353,fca,libpng
2943,mopt-0,5236-5277,fca,libpng
2946,mopt-0,52369-52388,fca,libpng
2950,mopt-0,52388-52402,fca,libpng
2952,mopt-0,52402-52409,fca,libpng
2955,mopt-0,52409-52419,fca,libpng
2959,mopt-0,52409-52426,fca,libpng
2963,mopt-0,52419-52426,fca,libpng
2965,mopt-0,52426-52433,fca,libpng
2967,mopt-0,52433-52441,fca,libpng
2976,mopt-0,52522-52548,fca,libpng
2983,mopt-0,52560-52565,fca,libpng
2985,mopt-0,52565-52578,fca,libpng
2989,mopt-0,52578-52585,fca,libpng
2990,mopt-0,52585-52607,fca,libpng
2992,mopt-0,52607-52620,fca,libpng
2995,mopt-0,52620-52626,fca,libpng
3001,mopt-0,52634-52642,fca,libpng
3006,mopt-0,52642-52662,fca,libpng
3013,mopt-0,52676-52560,fca,libpng
3016,mopt-0,52680-52684,fca,libpng
3025,mopt-0,52722-52726,fca,libpng
3029,mopt-0,52722-52736,fca,libpng
3031,mopt-0,52726-52736,fca,libpng
3034,mopt-0,52736-52750,fca,libpng
3038,mopt-0,52757-52778,fca,libpng
3042,mopt-0,5277-5284,fca,libpng
3046,mopt-0,52778-52795,fca,libpng
3050,mopt-0,52795-52813,fca,libpng
3057,mopt-0,52815-52822,fca,libpng
3064,mopt-0,52829-52836,fca,libpng
3068,mopt-0,52829-52846,fca,libpng
3072,mopt-0,52836-52846,fca,libpng
3076,mopt-0,5284-5298,fca,libpng
3080,mopt-0,52846-52855,fca,libpng
3083,mopt-0,52846-52865,fca,libpng
3086,mopt-0,52855-53055,fca,libpng
3091,mopt-0,52879-52882,fca,libpng
3096,mopt-0,52882-52899,fca,libpng
3101,mopt-0,52899-52902,fca,libpng
3105,mopt-0,52899-52912,fca,libpng
3107,mopt-0,52902-52907,fca,libpng
3110,mopt-0,52907-52882,fca,libpng
3116,mopt-0,52912-52923,fca,libpng
3120,mopt-0,52916-52923,fca,libpng
3122,mopt-0,52916-52929,fca,libpng
3126,mopt-0,52923-53043,fca,libpng
3130,mopt-0,52929-52935,fca,libpng
3135,mopt-0,52935-53041,fca,libpng
3139,mopt-0,52941-52951,fca,libpng
3144,mopt-0,52951-53039,fca,libpng
3147,mopt-0,52957-52966,fca,libpng
3153,mopt-0,5298-5300,fca,libpng
3160,mopt-0,5300-5304,fca,libpng
3164,mopt-0,53026-53028,fca,libpng
3168,mopt-0,53030-53037,fca,libpng
3175,mopt-0,53043-53047,fca,libpng
3176,mopt-0,53043-53055,fca,libpng
3178,mopt-0,53047-53055,fca,libpng
3181,mopt-0,53119-53126,fca,libpng
3185,mopt-0,53150-53160,fca,libpng
3189,mopt-0,53160-53254,fca,libpng
3195,mopt-0,53208-53224,fca,libpng
3200,mopt-0,53262-53280,fca,libpng
3204,mopt-0,53262-53287,fca,libpng
3207,mopt-0,53287-53291,fca,libpng
3211,mopt-0,53291-53301,fca,libpng
3217,mopt-0,53301-53394,fca,libpng
3221,mopt-0,53311-53313,fca,libpng
3225,mopt-0,53313-53320,fca,libpng
3229,mopt-0,53313-53330,fca,libpng
3233,mopt-0,53320-53330,fca,libpng
3237,mopt-0,53330-53334,fca,libpng
3241,mopt-0,53330-53344,fca,libpng
3245,mopt-0,53334-53394,fca,libpng
3249,mopt-0,53344-53357,fca,libpng
3252,mopt-0,53357-53394,fca,libpng
3256,mopt-0,53400-53420,fca,libpng
3260,mopt-0,53400-53427,fca,libpng
3263,mopt-0,53427-53434,fca,libpng
3266,mopt-0,53427-53444,fca,libpng
3270,mopt-0,53434-53663,fca,libpng
3274,mopt-0,53444-53448,fca,libpng
3278,mopt-0,53448-53458,fca,libpng
3284,mopt-0,53458-53663,fca,libpng
3288,mopt-0,53468-53472,fca,libpng
3291,mopt-0,53468-53482,fca,libpng
3295,mopt-0,53472-53663,fca,libpng
3298,mopt-0,53482-53484,fca,libpng
3300,mopt-0,53484-53486,fca,libpng
3306,mopt-0,53488-53498,fca,libpng
3310,mopt-0,53488-53508,fca,libpng
3313,mopt-0,53508-53527,fca,libpng
3318,mopt-0,53527-53551,fca,libpng
3322,mopt-0,53534-53544,fca,libpng
3326,mopt-0,53534-53551,fca,libpng
3330,mopt-0,53544-53663,fca,libpng
3333,mopt-0,53551-53560,fca,libpng
3337,mopt-0,53551-53582,fca,libpng
3341,mopt-0,53560-53569,fca,libpng
3345,mopt-0,53560-53582,fca,libpng
3349,mopt-0,53569-53582,fca,libpng
3353,mopt-0,53569-53589,fca,libpng
3357,mopt-0,53582-53663,fca,libpng
3361,mopt-0,53589-53596,fca,libpng
3365,mopt-0,53589-53603,fca,libpng
3369,mopt-0,53596-53661,fca,libpng
3373,mopt-0,53603-53613,fca,libpng
3377,mopt-0,53603-53622,fca,libpng
3381,mopt-0,53613-53622,fca,libpng
3385,mopt-0,53613-53629,fca,libpng
3388,mopt-0,53622-53659,fca,libpng
3392,mopt-0,53629-53636,fca,libpng
3394,mopt-0,53629-53643,fca,libpng
3398,mopt-0,53636-53657,fca,libpng
3402,mopt-0,53643-53657,fca,libpng
3404,mopt-0,53657-53659,fca,libpng
3407,mopt-0,53659-53661,fca,libpng
3411,mopt-0,53661-53663,fca,libpng
3415,mopt-0,53669-53695,fca,libpng
3418,mopt-0,53669-53702,fca,libpng
3422,mopt-0,53702-53709,fca,libpng
3425,mopt-0,53702-53719,fca,libpng
3428,mopt-0,53709-54188,fca,libpng
3434,mopt-0,53723-53733,fca,libpng
3436,mopt-0,53723-53743,fca,libpng
3439,mopt-0,53733-54188,fca,libpng
3444,mopt-0,53745-53747,fca,libpng
3448,mopt-0,53747-53757,fca,libpng
3454,mopt-0,53781-53790,fca,libpng
3458,mopt-0,53790-53805,fca,libpng
3463,mopt-0,53805-53818,fca,libpng
3465,mopt-0,53805-53825,fca,libpng
3469,mopt-0,53818-54188,fca,libpng
3473,mopt-0,53825-53833,fca,libpng
3479,mopt-0,53833-53894,fca,libpng
3482,mopt-0,53867-53894,fca,libpng
3485,mopt-0,53894-53904,fca,libpng
3488,mopt-0,53894-53938,fca,libpng
3492,mopt-0,53904-53965,fca,libpng
3494,mopt-0,53938-53965,fca,libpng
3498,mopt-0,53965-53983,fca,libpng
3503,mopt-0,53983-53991,fca,libpng
3507,mopt-0,53983-54039,fca,libpng
3511,mopt-0,53991-53999,fca,libpng
3517,mopt-0,53999-54007,fca,libpng
3521,mopt-0,53999-54039,fca,libpng
3525,mopt-0,54007-54015,fca,libpng
3529,mopt-0,54007-54023,fca,libpng
3532,mopt-0,54015-54023,fca,libpng
3536,mopt-0,54015-54039,fca,libpng
3540,mopt-0,54023-54031,fca,libpng
3544,mopt-0,54023-54046,fca,libpng
3548,mopt-0,54031-54039,fca,libpng
3552,mopt-0,54031-54046,fca,libpng
3556,mopt-0,54039-54188,fca,libpng
3560,mopt-0,54046-54051,fca,libpng
3563,mopt-0,54046-54058,fca,libpng
3566,mopt-0,54051-54058,fca,libpng
3574,mopt-0,54064-54069,fca,libpng
3578,mopt-0,54069-54074,fca,libpng
3581,mopt-0,54074-54064,fca,libpng
3584,mopt-0,54079-54090,fca,libpng
3589,mopt-0,54090-54188,fca,libpng
3591,mopt-0,54097-54100,fca,libpng
3596,mopt-0,54106-54120,fca,libpng
3599,mopt-0,54120-54125,fca,libpng
3606,mopt-0,54125-54134,fca,libpng
3610,mopt-0,54134-54137,fca,libpng
3617,mopt-0,54137-54142,fca,libpng
3621,mopt-0,54142-54120,fca,libpng
3627,mopt-0,54147-54163,fca,libpng
3630,mopt-0,54152-54188,fca,libpng
3633,mopt-0,54163-54165,fca,libpng
3637,mopt-0,54165-54100,fca,libpng
3640,mopt-0,54170-54188,fca,libpng
3644,mopt-0,54194-54214,fca,libpng
3647,mopt-0,54194-54221,fca,libpng
3650,mopt-0,54221-54228,fca,libpng
3653,mopt-0,54221-54238,fca,libpng
3657,mopt-0,54228-54438,fca,libpng
3661,mopt-0,54238-54242,fca,libpng
3665,mopt-0,54242-54252,fca,libpng
3669,mopt-0,54242-54262,fca,libpng
3673,mopt-0,54252-54438,fca,libpng
3680,mopt-0,54264-54266,fca,libpng
3682,mopt-0,54266-54270,fca,libpng
3685,mopt-0,54266-54280,fca,libpng
3689,mopt-0,54270-54438,fca,libpng
3693,mopt-0,54280-54293,fca,libpng
3697,mopt-0,54293-54300,fca,libpng
3700,mopt-0,54293-54330,fca,libpng
3704,mopt-0,54300-54353,fca,libpng
3708,mopt-0,54330-54353,fca,libpng
3712,mopt-0,54353-54363,fca,libpng
3716,mopt-0,54353-54397,fca,libpng
3720,mopt-0,54363-54424,fca,libpng
3724,mopt-0,54397-54424,fca,libpng
3729,mopt-0,54444-54464,fca,libpng
3731,mopt-0,54444-54471,fca,libpng
3734,mopt-0,54471-54478,fca,libpng
3738,mopt-0,54478-54603,fca,libpng
3742,mopt-0,54492-54502,fca,libpng
3747,mopt-0,54502-54603,fca,libpng
3752,mopt-0,54516-54520,fca,libpng
3757,mopt-0,54520-54603,fca,libpng
3762,mopt-0,54609-54629,fca,libpng
3766,mopt-0,54609-54636,fca,libpng
3770,mopt-0,54636-54643,fca,libpng
3774,mopt-0,54636-54653,fca,libpng
3778,mopt-0,54643-54653,fca,libpng
3782,mopt-0,54643-54663,fca,libpng
3786,mopt-0,54653-54770,fca,libpng
3790,mopt-0,54663-54667,fca,libpng
3794,mopt-0,54667-54677,fca,libpng
3798,mopt-0,54667-54687,fca,libpng
3802,mopt-0,54677-54770,fca,libpng
3806,mopt-0,54687-54689,fca,libpng
3810,mopt-0,54689-54691,fca,libpng
3814,mopt-0,54691-54702,fca,libpng
3818,mopt-0,54691-54709,fca,libpng
3822,mopt-0,54702-54719,fca,libpng
3826,mopt-0,54709-54770,fca,libpng
3830,mopt-0,54719-54722,fca,libpng
3834,mopt-0,54722-54727,fca,libpng
3838,mopt-0,54722-54754,fca,libpng
3842,mopt-0,54727-54749,fca,libpng
3846,mopt-0,54749-54722,fca,libpng
3850,mopt-0,54754-54764,fca,libpng
3853,mopt-0,54764-54770,fca,libpng
3857,mopt-0,54776-54794,fca,libpng
3860,mopt-0,54776-54801,fca,libpng
3864,mopt-0,54801-54805,fca,libpng
3868,mopt-0,54801-54815,fca,libpng
3872,mopt-0,54805-54979,fca,libpng
3874,mopt-0,54815-54819,fca,libpng
3877,mopt-0,54819-54829,fca,libpng
3880,mopt-0,54819-54839,fca,libpng
3883,mopt-0,54829-54979,fca,libpng
3892,mopt-0,54867-54872,fca,libpng
3896,mopt-0,54867-54952,fca,libpng
3898,mopt-0,54872-54891,fca,libpng
3905,mopt-0,54891-54945,fca,libpng
3911,mopt-0,54900-54945,fca,libpng
3915,mopt-0,54909-54924,fca,libpng
3919,mopt-0,54909-54945,fca,libpng
3923,mopt-0,54924-54979,fca,libpng
3926,mopt-0,54945-54947,fca,libpng
3930,mopt-0,54947-54867,fca,libpng
3933,mopt-0,54952-54957,fca,libpng
3935,mopt-0,54957-54969,fca,libpng
3938,mopt-0,54969-54979,fca,libpng
3942,mopt-0,54985-55004,fca,libpng
3944,mopt-0,55011-55018,fca,libpng
3947,mopt-0,55011-55038,fca,libpng
3953,mopt-0,55028-55038,fca,libpng
3958,mopt-0,55038-55403,fca,libpng
3962,mopt-0,55052-55062,fca,libpng
3966,mopt-0,55062-55403,fca,libpng
3969,mopt-0,55076-55083,fca,libpng
3971,mopt-0,55076-55089,fca,libpng
3975,mopt-0,55089-55097,fca,libpng
3979,mopt-0,55089-55103,fca,libpng
3983,mopt-0,55097-55106,fca,libpng
3987,mopt-0,55103-55106,fca,libpng
3991,mopt-0,55106-55108,fca,libpng
3995,mopt-0,55108-55113,fca,libpng
3999,mopt-0,55113-55403,fca,libpng
4003,mopt-0,55137-55235,fca,libpng
4006,mopt-0,55155-55223,fca,libpng
4009,mopt-0,55165-55178,fca,libpng
4013,mopt-0,55178-55403,fca,libpng
4017,mopt-0,55223-55231,fca,libpng
4019,mopt-0,55231-55398,fca,libpng
4022,mopt-0,55235-55243,fca,libpng
4026,mopt-0,55235-55307,fca,libpng
4030,mopt-0,55243-55253,fca,libpng
4034,mopt-0,55243-55285,fca,libpng
4038,mopt-0,55253-55262,fca,libpng
4042,mopt-0,55253-55276,fca,libpng
4046,mopt-0,55262-55276,fca,libpng
4050,mopt-0,55262-55283,fca,libpng
4054,mopt-0,55276-55403,fca,libpng
4058,mopt-0,55283-55285,fca,libpng
4062,mopt-0,55285-55396,fca,libpng
4066,mopt-0,55307-55314,fca,libpng
4070,mopt-0,55307-55350,fca,libpng
4074,mopt-0,55314-55323,fca,libpng
4078,mopt-0,55314-55341,fca,libpng
4082,mopt-0,55323-55332,fca,libpng
4086,mopt-0,55323-55341,fca,libpng
4090,mopt-0,55332-55341,fca,libpng
4094,mopt-0,55332-55348,fca,libpng
4098,mopt-0,55341-55403,fca,libpng
4102,mopt-0,55348-55350,fca,libpng
4106,mopt-0,55350-55396,fca,libpng
4110,mopt-0,55396-55398,fca,libpng
4114,mopt-0,55409-55428,fca,libpng
4118,mopt-0,55435-55442,fca,libpng
4122,mopt-0,55442-55711,fca,libpng
4126,mopt-0,55456-55466,fca,libpng
4128,mopt-0,55456-55476,fca,libpng
4131,mopt-0,55466-55711,fca,libpng
4135,mopt-0,55480-55487,fca,libpng
4139,mopt-0,55487-55494,fca,libpng
4143,mopt-0,55487-55504,fca,libpng
4147,mopt-0,55494-55711,fca,libpng
4151,mopt-0,55504-55686,fca,libpng
4155,mopt-0,55526-55533,fca,libpng
4160,mopt-0,55533-55540,fca,libpng
4164,mopt-0,55533-55550,fca,libpng
4168,mopt-0,55540-55711,fca,libpng
