,discovery_time,crash_frames_hash,fuzzer_combination
80,219,6a455c9d52f4e3b7090f68c6a36b4ad5,fca
81,219,8b816d8f978140e8aede194cc3645991,fca
82,224,5d2f29e901a6016e7d55804ebb557c1a,fca
83,228,0ff5d2c1e4d1f2abb970c81bbf93aff7,fca
84,228,7b5bad529ef025686e8e057d89315614,fca
85,228,a68b23068d3f1d2f0ba0dc3c41286e6f,fca
86,233,2d91054c9de94c5eca7ef99745635aa8,fca
87,233,b71cb45c0e69aebbecc7a064fa470eeb,fca
88,233,cd1441e8dfe39c370ba2732fdd1f4b4f,fca
89,244,4914c08c3a6929bbed10fc1a7b28d92b,fca
90,245,53db53068c3b108d77149d6c571a626c,fca
91,246,6e0fa39f1d3feba6c840a1360aee200c,fca
92,246,c2cfeef2c6070754be4b70c7a1b1d613,fca
95,246,0d82ec806f9e3e0c8dfdb5641710eee3,fca
96,246,531e440bdb1b74613216b63c7c834a10,fca
97,254,8da6438814ae14ea9141c9bb025380c4,fca
98,254,985a68778992a3e4701a26d4e955c8e2,fca
99,262,722cb0d0166bee970f9ef07787900c9a,fca
100,266,7608e3ddb557c7f3f70d9ef9dfc6fab8,fca
101,266,f3be76fd1822986f8815ca6006f1c94b,fca
102,279,8a7eb5158b51d7bcdc297b491906347e,fca
103,290,3a4b0e0e55f196cd9c9a63235bb444dd,fca
104,290,b1fcff8b2db0e6d497bdfc03b9a28c0d,fca
105,294,3712ea2e83a781fb3c957086105f7aed,fca
106,294,8ebac4595ceb12e3ee72936d30dd9393,fca
107,298,b0df3415cd2f5d4bf0d78b9af6978ae9,fca
108,305,c2c3e73b6671997475b1eb8185e5e6d8,fca
109,305,d8b742ad34803237e604b391b201201e,fca
110,322,0f44695389213eaaa9d22f82e4a1bbdc,fca
111,322,189d3af2d351e4a957a2cdee6427f4fd,fca
113,359,88b29681300b59bb728807e648a00200,fca
114,359,e52c931bd3ff4c48f005f53ea0446d73,fca
115,367,7ee48c198e370991a34cde75c7c32314,fca
116,372,355864b311673634226216ec29214457,fca
117,372,e7e1ccf245a89c564af22a5f0cbd2336,fca
118,402,0630650325b8d516707467f9ce32db0d,fca
119,402,ec6ee55e4cefbc1e83a5fadea0fbdc07,fca
120,402,37e3e9076524a4b2ea46592e302a3160,fca
121,402,468cdb66cbc579f111768f8b01610dcb,fca
122,402,a8096fe8a03d5c3886069f170d340f05,fca
125,404,b7f1eef0c460844150d177ad233ffe43,fca
126,442,5ae32016c91ba99ef4545e0f2a6c42dd,fca
127,442,e47d8c0bac54f00eadd6e1e2e3662c65,fca
128,460,bbdb462f4d9f5326592a154553747863,fca
129,460,f7e87bb58d33e863c8f322c0ade43b0b,fca
132,477,7619fd0ecfdb66b52406fea99eae3862,fca
133,497,b213fa0db824078496d3e2f1a58f125a,fca
137,535,ac97f97bc7c486825473741fc4d88548,fca
138,537,cd65f36d3a2669d55a4f7c4695ddb7cf,fca
139,563,4e0fcd7d377ca52bf42d72d41164ef84,fca
140,563,ecdc095e442dea2aa3993c7674220973,fca
141,567,e3573fad7918929623e395371883665e,fca
142,582,bd972527ccfbe1a07a49523b5a6fda82,fca
143,603,0d757e83c56d82842075e1f8457b6645,fca
144,603,ec681a782c2068a9fee55f26bfbc061c,fca
145,623,527198ae5c79874a5feefded1f48a76c,fca
147,666,f2407df2854f370297147b5c4ed6a8d6,fca
148,666,f7b10243bc4ae61146b7ff995c7972e6,fca
150,705,599288062af8d117ee66970ce1729356,fca
151,732,638d69dd27d01280096cba48b8ae13ea,fca
153,746,3f7c48601414711f9d701293708e17a0,fca
154,746,8e2053403599632efd8950716445c346,fca
155,762,c3f280f5e630326c1906c3fd1653543a,fca
156,762,dafece434799f9d59fa901c34b793c7d,fca
157,782,b7cbc7c01387305c732b6767c988f3af,fca
158,800,97fe955b4a8cb5e8cb4e6e920aa9da6d,fca
159,800,a8e5d185fc13ac02ff6e78dc094679c5,fca
160,810,79a05ebbb7fe138e75e0f05a51c6cf4c,fca
161,810,e928e5338a3ea0e0e73ea6d9ef2a9589,fca
162,826,4ea63e6d2a5a0ea011e8abdad564fadb,fca
163,826,5543a143058bf25908a7db11c057f726,fca
165,929,6807fae1ed3d488067ae193ec01db375,fca
168,1172,90e4e93374ee95f213213658c2bf72c3,fca
169,1396,9a65d7f667df1f3d30c00ebb59bb43f9,fca
170,1396,bac95c8fb349bcb7f92a85a3f57c08a9,fca
178,93,19917527ce90725490278b5d692b3180,fca
179,93,c94bb713f0f0a7fb4aede620b334f639,fca
180,93,eccab81831e185f3e79d857c78357b1b,fca
203,107,675264e67bb16cf95fce8e6a3fd44284,fca
204,107,ea96565a4e012cca8889fcce4b25307e,fca
205,110,6b44fbea1b1bc434f70559d2da6cc867,fca
206,110,fbe591f6bc04da62c8c2c4091bc7a63d,fca
207,110,5fb56ce37a439067b9539a8d112d1a01,fca
208,110,e69464d29edee748e3495be97bafe20e,fca
213,114,08ca7b2ca1c99db338517f8acbb587e7,fca
214,114,a190c7f5e1672cc05575fe4f38ee9a40,fca
215,116,66cecc259f05a8d3bfff1fc273c4224f,fca
216,116,f8be52f2f55e4e3a6786e7a0c6d42ac4,fca
217,121,b27283ce4d7181e15900b34e759abde4,fca
218,121,d497edd09f0d6aba9a8467538155eb14,fca
221,122,4a6437d1bcc572460c8174938c15fa7c,fca
222,122,93f1bffc4755be996f9415e3b21135e6,fca
235,200,b453799f5c179081bcc588ea5f2d778f,fca
236,200,e0da2f949bfa86be1950838514bfb75a,fca
239,225,07519e983f9c1f1f3243bd37defb96d8,fca
241,246,368639d7cb6961166017dd58eae2ac47,fca
242,246,93ab3086d018826fe05fe83f5b2b27ff,fca
247,273,3729b0e14bb1b881d5a7e4866fee69b1,fca
248,273,db80b15e54f8e36ce3be97bdcd543688,fca
249,279,ad98f6dbc6bb409ab4a00dd3626006ff,fca
251,291,e91ff05198f3089d69a9d32980fc4b80,fca
259,453,4429e1f9da06e993faefae06202fdbc4,fca
262,467,a8ef0ddff31ed04f51819b8f2a530d4f,fca
266,552,071d504f8d1935191ea3c38b37a229f7,fca
267,552,dc029a3e1ea5e57024c0900de085fbce,fca
268,555,1de1adfe99291fcb6fac8e9ec1a1d520,fca
269,555,881c889b0d0e954fcc9098fea94bdc84,fca
273,719,6dd4a19f5b682d9eda18733f53d7092c,fca
274,719,7f9d1be728da4bab8350d5c0e99c9346,fca
275,719,877b075db7ff9fe1d8584ef6445d3cf9,fca
291,972,8ca2bb21e0fddfc0f2e633747e876659,fca
292,972,9dd67af08aad434e80ae8608a163eee9,fca
293,988,b029e2b3f8ab11b881bc3cc9880b6202,fca
294,988,cbadece452c12058ec2fbc450f10c9c8,fca
297,1058,92bf6537944609eeb30a9094f6e6a3a2,fca
299,1143,8bcf9d44ad71ca7a6788bde085af00a0,fca
301,1262,3f01be88adb1c243af288148c0858af7,fca
302,1262,77e725e3d186ca36aebeb3f7d3468501,fca
303,1290,553823c1015abbcf506f1e7ae4bc91f5,fca
304,1290,d2b0b451b91c094e086459fe31202f9f,fca
306,1296,549bf0391f49ccd275bd071856626552,fca
307,1300,3a79881a8ccc3e2b876bbb7f95a57d77,fca
308,1300,4f2f35b698a6780115194c2f73762bf9,fca
312,1427,256ad76866adde9d37ca50311ea1abd5,fca
314,1427,ce1c3f8054615abe83908e2e72ffea66,fca
333,168,68fd76a6b2da08e5dd8090d924d89977,fca
336,168,f67ae7838a8a1ab050c5d7e726233ad6,fca
340,387,b3e2e218e7943d0f1bfb2dda43cd1262,fca
345,485,0892c571768cea463ae1e0b4b4f12efa,fca
360,742,f04a6fa19bd695650c8b8072c25700f5,fca
362,886,cdc0d9c1909b1f3db170905bcaeabfe3,fca
363,886,632558826bfd52c2d2dc71960ff98ebd,fca
366,1230,35522d19c9712eacea77ebeb4469bb03,fca
367,1230,3e6a979e87d55b0de96519a22542c3f3,fca
368,1230,8098b7c49ec0d4f096fd1f4c8804648c,fca
387,216,5c2e80dec87f278f632682b743a2afa7,fca
401,374,ee29a40e24efe81d9041099e19cbfb80,fca
412,499,d26c60eecdd28bfa81baf987534f78b4,fca
419,731,50d9e6f52018b27bbbae38754d2ea4ef,fca
452,1348,2670e464370682164bd6532823c010f4,fca
453,1348,3bd4843f95bb7a4a3a99b88119055a77,fca
487,71,94977f0ed75a9d33f3bbf6e29f540022,fca
488,71,d310160d15b453a3fa494d9cd37defd8,fca
496,83,31b818f6b84cdfb659fe8928c4138272,fca
509,111,29025c1d1b143f33482aac52547bedc9,fca
510,111,469dfbe5d07c905d3b241c78204cef2a,fca
511,111,06a76a2c70e3d3133df5c0a41483596e,fca
520,132,a372cb9db00a439c7fb0b717810f5088,fca
521,132,cef3cdac43e27e487e4ebaee3f1f4124,fca
522,138,85d1d826f34b1d5fe7cb003081ce55ac,fca
526,185,133dfe6c85a6eec4873fda81709b7915,fca
528,196,e5c1f14f2e77ffe9836b9a0fc49cf969,fca
531,197,1b648576c85408f87fe35791a292401a,fca
534,198,5b96a4f51fc6e80316514d9ae45ec138,fca
539,263,0fde7a1a750f23c70a38a778b1657503,fca
540,263,eee790f6d3c7c301c5ec7d14155a97ad,fca
549,292,38bc48030081a627551bd409c81914db,fca
550,292,73a9b8171fe45630b84ad75a07663828,fca
559,364,c9e249d2e45c95f56abb36a0331ba571,fca
566,535,b1f53a001c1900e37ef1071a367fc95b,fca
569,616,b1887665bfb498f05f53a7dd78b42b23,fca
570,618,5399d0e25584f878fdd7bbef67155845,fca
571,618,9405ed2cab244073322d7ff10934f5a3,fca
580,721,4bedc298952308cabad02a7fe33f3994,fca
599,1350,e3b427f266d8e9c2378e57a9b2507e31,fca
600,1350,fbb63248ea25a43810a720567a77b715,fca
651,116,17651bdeeb855e4f7b4656aba7ec02c7,fca
652,116,7329598de83aa4cba30814d1b9c2d0f7,fca
665,177,a0d7beda98376b5a6f284daea48482a2,fca
666,177,3822fdd04cac22e4a709b5d016673844,fca
669,182,04fbb1bf3c8f9a68ebb8d41d74621b1c,fca
670,182,bc2a78e0a29a73e77c0586fcea730a4a,fca
673,187,13363db11bc1499678b8cd88f1476f65,fca
674,187,57890460dfe5926c20024863347d9d1d,fca
675,187,c6b40a134598dcb28b7835932910f147,fca
676,192,4fa991cc0d5e39a59157d73993b8c7ac,fca
683,216,9dab5a34d5956cad7b1a2e84a82894f6,fca
684,216,b3a2afbd156103526660b115848a4309,fca
689,225,cbe1c75c25d6dc91f0044aa89c7fad45,fca
690,225,e16ae318e765808295506892e6858caa,fca
698,330,94120398de427b16f2ec31f185b72eb5,fca
701,337,8bfc0e0b19e79859ab46ce9850284e16,fca
709,364,116ae81992e82044d3bc942b9ac6e9fd,fca
710,364,93a722dd828c64c596d36f86edd72482,fca
737,480,2eb17d1c49b2fefb8b5d4ff02e94a58c,fca
750,555,b7299f5f2471de9556341cafdeabab52,fca
757,645,9c71cd45b18783d963c36ab273e1c2eb,fca
759,716,22d82cd44691b6cc18012af43a32a39d,fca
760,716,33ef30a1e8d630ca3e80005088945a4b,fca
763,756,3ec735bd02ab51eea0daf46751361226,fca
764,756,a56893ec1f8c21f89b3304917e98e3b2,fca
866,712,149ee5d6fc08ae47c956b18e1ebd9fd8,fca
867,712,b08489bd52fd5643c1b0f5bb83842765,fca
888,974,4eeae1a8cb9fb50a217baf473580b6ae,fca
889,974,db1de9b92055263c589c7085174ef753,fca
914,204,0ae1ef65dce4282c536bd732664a4dce,fca
915,204,70f8eb28eb616a407728fcb6c56700d0,fca
921,333,10c1d4efc9a1fb7d004122b12707e2b0,fca
922,333,cbb146f1c9166120fa799f27abe1adc8,fca
956,999,380519d9b2771fad36ec4f2012aa0a99,fca
959,999,164291332fa967d9454e5214605ab5d6,fca
960,999,53f2b3687b1ce4c445b6465c38a3d61e,fca
961,999,d0b85d78d379d1df3dbefce8171a3732,fca
967,1211,7c8258b507554289f2bf9d92c254bfb3,fca
968,1211,9b954471f11c762f4fe8db0dec76148a,fca
986,31,2df8fce84ecca91f20883283f177a682,fca
987,31,aaf3961ef15af564de22890df357e555,fca
1006,65,a4fea3dd24a81883c8f49ff2811c6172,fca
1007,65,b85e0170cb17f05f66db10074febc47e,fca
1051,176,158451269c95aabc43bea3f0711dfebf,fca
1052,176,5d358e824d65a4dae55a6405dcf2eb3c,fca
1095,324,8b1fdb76a69a1374a5f3ebc5b2c200a9,fca
1107,521,9e9ba66778de27e17456782e624e7d2b,fca
1108,521,f0044755d4840b749f2ba1e424e85ebd,fca
1112,530,9a0207b23f78ce8728a8c1acf64416e6,fca
1114,586,b6b029e55c4f96a4092a4d02cbb8f8b8,fca
1115,586,fa482ff00b4846160d3ad1c23900f15e,fca
1118,595,f40d101b1767692638ee4317dd2d8b83,fca
1161,1351,a13530c69d9135ee9edc3ca8ceda356b,fca
1182,60,55bd7a88acfb975c9dcf9b1a396a35f6,fca
1183,60,b7ae6713300665eed1ff45db94352ea7,fca
1209,114,d38a95be5faf93078b4eb3d40ce3544f,fca
1210,114,f6332c53786081d09f0baeeb7245a5c9,fca
1283,488,519495491a27785b08a25a20ef436a47,fca
1284,488,6574cc1969abbdcf6a0fac1797309a7f,fca
1285,490,6fa6995b1b27599b498d69b8353260ab,fca
1286,490,a87c440488327c7ead62086fe5d8b882,fca
1307,813,9b34193e368c0b91ccfa1c9b9435f022,fca
1312,933,8dd6c3eec0a5897b70d8e688d3de81d0,fca
1313,933,ec9d12359535275b31e99b67a0ed327f,fca
1327,1361,ac88f530f29a482b2dcbecf6a8f242ca,fca
1330,1384,e03c37eb101b4fba7ea6ef2b63aec32d,fca
1331,1395,32f49f0290a36405089a877339db7a86,fca
1332,1395,7a11d04211dcb976f11e9dc713979dd6,fca
1406,199,4383f671e0b61bef1932adfb696d6553,fca
1407,199,79ecef9516b8b7e15458d69fb3872ede,fca
1414,251,0c55f0c8df5671adc10e4e9f9948954b,fca
1415,251,8c4b7dde591136d692eb09155d5fe407,fca
1470,858,68104205c9af0b5cb07aacdf594ba216,fca
1471,858,c596c64c7cf5d4c2cdaa42a3139af1b5,fca
1482,1008,078de50e925b366c3231d340b63fbcaf,fca
1483,1008,9a662c235e726ec13716b5978a22b0c9,fca
1520,67,4e43a8f41176f5f2981445eb13e7fcbc,fca
1522,67,79713bf83535d625f829157c082a1a4a,fca
1523,67,f1d628f0aa1f6c74839caabe752386a6,fca
1524,67,40f1c3f1b305c9a217e4613dda5fe6f9,fca
1525,67,6af674ab4d03f120df5b8d533dbfba29,fca
1534,81,d068b7fbc5839d6d1315d95ce88c24ac,fca
1589,196,ad0ec4c943bcd97388f09c2d5ef15aa8,fca
1590,196,c205287a2cb173b53ee17003a1d80abd,fca
1598,239,dd70071a87b9baa3e3379a24fa2c9f62,fca
1601,263,5ffff55bb70ca93a6d1ea49c23161e9c,fca
1602,263,b8f4aa699bfd494b786506c1a27acebf,fca
1603,290,494ea9701fbab59edac31bef79aa774a,fca
1604,290,e22cd0ae406c7855cafa0be8ca220f50,fca
1623,508,1bca190b178d219540d6ff4c8867dea3,fca
1624,508,56085302a552582b954479eef827d499,fca
1634,600,0d8b35881738400a4e61689732dcbf16,fca
1655,787,28dabfdba8c093d7b3f2fcda4f32016a,fca
1659,851,1a6b5f1ff57ab20468662470fb24195e,fca
1660,851,4571eabae222510bbad60861b660e666,fca
1665,1053,ca430c6c70a1b94e6f87aa53cbfa6c64,fca
1725,158,1fbae24dfaae0c455f5d2ceb52cdc3c5,fca
1726,158,aa4ebe610a5142e95bef2ecbe5ad5fad,fca
1727,158,c0a1c0aef3f95a557a03e6138992f336,fca
1768,276,d76d66f367618e4ac319364e5b437cf0,fca
1782,439,4c2f237e4ca202ccfdc267c64eaf785e,fca
1788,492,db5a852885c05461faf6914ca0b8037c,fca
1793,623,80dc08ce3e7681ffe66441dc3d3eaf31,fca
1794,742,05088b24dd213b7553cf551bca2a4906,fca
1795,742,95b6f57e98218487e599c75cc17350c5,fca
1796,755,d2934c8ffedb306fd502b97eaded5ed2,fca
1801,839,0086411001b77b518a52732cf5ebe88c,fca
1802,839,e87ec2716a927dfa6a7f5e506b21cbe7,fca
1805,950,027953d0de069eda5f4c89e25e4ad31d,fca
1806,954,dca5ec1cb39c807f8e816a22ae3c4e5f,fca
1815,1273,158004f36ffe0bb86d1e06b47b7583f2,fca
1877,62,0266172c87f12a087d9b28d7765536c9,fca
1878,62,1c11f6b2917f3147b68fad5583c6f64e,fca
1922,156,0c2ea39b45b026dafef06e4330b3401c,fca
1923,156,d4621771c841f8adb3358c9bc1f16e2d,fca
1939,255,41abb7f7bf56c0f2b009a6b914b51e99,fca
1960,532,8c05d58d5592cd4ca68c9e318ce280d7,fca
1972,685,0b41f1fd622f9cb85d6836e86d04b9a0,fca
1976,833,eb253ba6a4fa0a250e8cf39e3e747dbc,fca
1977,835,6fb0b3650a55fd343d755ba472ac6a94,fca
1978,835,e28bd6691505a1f39661e4f1f6742955,fca
1979,896,83f44c7553aaf642fef76716ed08d91a,fca
1980,896,3483069091be07f0762c3f0144afc867,fca
2013,45,9998a4fe7585775b5b5fac75696a1ccc,fca
2157,340,01e24fcdcf5bb44af77f4daaae534a02,fca
2158,340,9308620905bbf4f6c9cc971d61f0cd99,fca
2180,1058,5115badd1fd9e74d45934491e5b83fe3,fca
2181,1058,e243c32652189074ee0abb09dd0700a5,fca
2270,184,52e1e8ace1e262b8d44d2ee6a80719bc,fca
2271,184,f6839136080826fcce5a96c9c294f25c,fca
2280,255,9e2314932920a7b3063851313cee9b98,fca
2281,255,eb2987cd0876ff5f642e3fdb5a9cd85e,fca
2328,967,4a144584c6ea0f18c271056fdb46d391,fca
2331,967,f1334c73bc4de9edc64867ab7c7e621a,fca
2345,1263,51151469e9fe4a2bc526c9aa54ad7772,fca
2348,1334,809d9df1c1adb225a09c1053318df918,fca
2349,1334,e178279647f847aa64c7fe4eef7eba03,fca
2492,287,3e39b4419bb3481e535ae5aa1edbc1ae,fca
2493,287,df2e9ad2aeddaf4d9eaff65247e4555f,fca
2494,287,f9fa9e3aea37a0a85a73bb43d4caa27a,fca
2503,371,2f2dc9a5fe411d0c90418a807d7f4e90,fca
2504,371,ff68e48ee5e730923769111f47967fe2,fca
2573,1428,fe93470026141aff515b81c6bac0ff14,fca
2691,308,5c117b2307e2415cfe716927bac06653,fca
2708,491,37fb5cbebc07a3642bd1691253f165ec,fca
2709,491,d30f28819c52c0b54c38623b77a35f77,fca
2711,491,efaeb8eaa5de4ae84b4e622ca2a6dc52,fca
